22302	NEW_SCENE	NEW_SCENE
22303	Dr. Kelso	Oh, good lord! He got Baxter!
22304	Dr. Kelso	Try telling that to my one-eared dog.
22305	Dr. Cox	Bob, do you realize what you did by giving Blondie that book?
22306	Dr. Kelso	With any luck, I kept her from reporting me to the board for trying to con her out of meds.
22307	Dr. Cox	Thanks to your little gesture, she actually believes that the earth is full of people who, deep down, are filled with kindness and caring!
22308	Dr. Kelso	Well that's absurd. People are bastard-coated bastards with bastard filling.
22309	Dr. Cox	Exactly!
22310	Dr. Kelso	Oh, sweet Moses. Everything has gone straight down the crapper since Enid got off the antidepressants.
22311	Dr. Cox	I didn't know Enid suffered from depression.
22312	Dr. Kelso	She doesn't. Those pills kill her sex drive.
22313	Dr. Cox	Oh!
22314	NEW_SCENE	NEW_SCENE
22315	J.D.	Dude, your idea totally worked!
22316	Turk	Incoming, man.
22317	J.D.	MY OWN BROTHER! WHY!?
22318	Turk	You can stop now, she's gone.
22319	J.D.	No, I think I broke my hand.
22320	J.D.'s Narration	There's nothing more satisfying than having a good plan.
22321	Molly	Goodnight, amigos.
22322	&	'Night.
22323	J.D.'s Narration	Sometimes a plan can crystallize in a moment.
22324	Dr. Kelso	What are we gonna do?
22325	Dr. Cox	Let's destroy her.
22326	J.D.'s Narration	And sometimes a plan can fall apart just as quickly.
22327	Turk	Ehhh? So when do you start your new job?
22328	Carla	I turned it down.
22329	Turk	What?
22330	Carla	I know it's a dream job, but with your diabetes I think you need me more.
22331	J.D.'s Narration	Of course, in my plan nobody gets hurt.
22332	Dan	Hey, little brother.
22333	J.D.	AAAAGGGHHH! What are you doing back in the tub!?
22334	Dan	Elliot dumped me.
22335	J.D.'s Narration	...Except my brother.
22336	NEW_SCENE	NEW_SCENE
22337	Dan	She's gone! She's gone! Ohh, why? Ohh, why. Better llllearn how to f-face it. She's gone, she's gone! Ohhhhoh, why! Ohhh, why! What went wrooooong!
22338	J.D.	Don't you think you're overreacting?
22339	Dan	No, J.D., I don't, because Elliot was the best thing that ever happened to me and now she's gone. Ahhhh...she's gone! She's gone. She's...gone! She's gone...she's gone.
22340	J.D.	That's not even the right gibberish!
22341	Dan	You know what, J.D.? Elliot and I were supposed to have a big romantic evening together, and look at all this stuff I bought. Candles. Champagne. A Dido CD. I guess I'll just throw these things out with rest of the garbage.
22342	J.D.	Oh, come on, don't go. We can watch 'Kangaroo Jack' and chug a Foster's every time they say "g'day"!
22343	Dan	G'day, J.D.
22344	J.D.	Dan!
22345	Dan	I said g'day!
22346	NEW_SCENE	NEW_SCENE
22347	Turk	Baby, you have to take this job.
22348	Carla	Let it go. It's done!
22349	J.D.	You okay?
22350	Turk	No. Sometimes I wish I'd never gotten this stupid diabetes!
22351	J.D.	Hey! Let's not get crazy!
22352	NEW_SCENE	NEW_SCENE
22353	Dr. Cox	Dear God, she has an actual skip in her step.
22354	Dr. Kelso	Doesn't bother me as much as the whistling. Watch what happens.
22355	Dr. Kelso	Why are you whistling, Ted? Your life is pathetic.
22356	Ted	Right.
22357	Dr. Kelso	Perry, what's our plan of attack?
22358	Dr. Cox	When I crush a person's spirit, I like to use a combination of intimidation and degradation.
22359	Dr. Kelso	I prefer to create an environment in which the subjects end up crushing themselves!
22360	Dr. Cox	Aha.
22361	Janitor	I like to pick one person and torment them relentlessly for no reason. If I could find them I'd show ya.
22362	Janitor	He's near.
22363	Dr. Cox	I'm not sure moon-beam is going to break so easily. I just wish we knew something personal that would really get to her.
22364	Dr. Kelso	Turns out you can't go to your mom's wedding. There's too much shift-switching going on here and I don't like shift-switching. It's too hard to say!
22365	Dr. Cox	Awww. That wasn't very soft and creamy.
22366	Molly	It's okay. He has a hospital to run, I understand.
22367	Dr. Cox	Good God. She can't be stopped.
22368	NEW_SCENE	NEW_SCENE
22369	Dr. Kelso	Let me get this straight: You want me to offer your wife the same job she's already turned down. Is that about the size of it, Turkleton?
22370	Turk	Actually, sir, my last name isn't Turkleton, it's just Turk. As in Chris Turk.
22371	Dr. Kelso	I prefer Turkleton.
22372	Turk	Sir, I promise you, if you offer her the job again she'll say yes. And I'll do anything I'll pick up extra shifts, I'll volunteer I'll volunteer at the clinic whatever you want!
22373	Dr. Kelso	Ahh! I want you to kill the giant bat that's been living in my attic!
22374	Turk	You keep Enid in the attic?
22375	Dr. Kelso	You make me laugh, Turkleton. 8 o'clock, sharp. And wear goggles.
22376	Turk	Yes!
22377	NEW_SCENE	NEW_SCENE
22378	J.D.'s Narration	I decided the only way Elliot would take Dan back is if she knew the truth that their being together didn't really bother me.
22379	J.D.	Elliot, we need to talk. Nice jammies!
22380	Elliot	Thanks, they're new!
22381	J.D.	This'll only take a second.
22382	J.D.	Look, you know how I told you I was upset about you and Dan? Is that champagne?
22383	Elliot	Yeah. Yeah, I was celebrating my...new jammies.
22384	J.D.	I love champagne. You mind if I have a little? Thank you. A nipper!
22385	J.D.	Ahh! Tingly! It's a tingly drink! Oooooh! Pretty candles! Anyhoo, I know you broke up with Dan because you thought I was upset, but in reality, I...uh...I... "I want to thank you! For giving me the best day of my life..." I love this song, who is it?
22386	Elliot	Dido. And you've really got to meet my brother Barry.
22387	J.D.	Dido?
22388	Dan	Look at all this stuff I bought. Candles. Champagne. A Dido CD.
22389	J.D.	Dan?
22390	Dan	Hey, little brother!
22391	J.D.	AAGGHH!
22392	Dan	Agh!
22393	Dan	Tingles.
22394	NEW_SCENE	NEW_SCENE
22395	Turk	Carla, we have to talk.
22396	Carla	Is it your blood sugar again? I'll get you something!
22397	Turk	Baby, I feel fine. It's just that I kinda been using my diabetes to get you to, you know, hook me up with sandwiches and whatnot.
22398	Carla	I can't believe you!
22399	Ted	Oh, man! I brought that from home!
22400	Turk	Look, baby, before you get freaked out, I fixed it already. Look!
22401	Dr. Kelso	Nurse Turkleton! I wanted to offer you that job once more!
22402	Carla	I don't want it!
22403	Dr. Kelso	Great! See you Saturday, bat-man.
22404	Turk	Baby, what the hell!
22405	Carla	Umm.... Maybe I decided right away that I didn't want that job because I'd miss working with patients but I didn't tell you because you were excited about the money, so I used your diabetes as an excuse. I don't know...I don't really remember.....
22406	Ted	Tastes funny.
22407	NEW_SCENE	NEW_SCENE
22408	Dr. Cox	You see, Bob, it didn't even faze her.
22409	Dr. Kelso	Patience, Perry. With a tough one like her, you have to wait for it.
22410	Dr. Kelso	Here it comes.
22411	Dr. Kelso	And we've broken her! There sits a dejected a woman, all alone, wounded, vulnerable....
22412	Dr. Cox	Crying.
22413	Dr. Kelso	She's ruining it for me.
22414	Dr. Cox	Lady, stop cryin'!
22415	Dr. Kelso	Dr. Clock, you don't have to miss your wedding. I was lying about shift-switching. I like doing it, I like saying it shift-switching. And I only lied because we were trying to destroy your morale.
22416	Molly	Why would you do that?
22417	Dr. Cox	Well, in our defense, you're overly cheery and we were bored.
22418	Molly	But you thought it would be nice to come clean and make me feel better?
22419	Dr. Kelso	Pretty much.
22420	Dr. Cox	Pretty much, yeah.
22421	Molly	See, I told you there's good in everyone. If you'll excuse me, boys, I've got a plane to catch.
22422	Dr. Cox	Don't even pretend like you knew what we were doing all along.
22423	Molly	Adios, boys.
22424	Dr. Cox	Was she always wearing that big hat?
22425	NEW_SCENE	NEW_SCENE
22426	J.D.	I can't believe you two never broke up. Dan was in my tub for four hours, drinking beers and singing "She's Gone."
22427	Dan	How do you take a bath?
22428	Dan	Okay, I'm gonna get dressed. Hey, Elliot, do you mind if I borrow one of your socks? I seem to have lost my righty in the fray! Oh! There you are, high-flyer! Hm!
22429	Elliot	J.D., Dan and I both know this is just a fling. Still, I feel like the worst person in the whole world. Please, can you forgive me?
22430	J.D.	Elliot, I came here to tell you I was never actually mad at you.
22431	Elliot	How could you not be mad that I was hooking up with your brother?
22432	J.D.	I don't know. I just...wasn't.
22433	Elliot	I don't know I I just didn't.
22434	J.D.'s Narration	That's when I realized that Elliot and I had absolutely no romantic feeling for each other anymore.
22435	J.D.'s Narration	No matter what the situation.
22436	J.D.'s Narration	It was a little sad, but, who knows? Maybe it meant we could be friends again.
22437	Dan	Hey! I can't find my Dido CD!
22438	J.D.	If my heart could write songs, they'd sound like these.
22439	J.D.'s Narration	I think relationships are inherently fragile. They can be strengthened by a shared excuse.
22440	Carla	Turk! We just got invited to Linda's Jack & Jill bridal shower. Do you mind if I use your diabetes to get out of it?
22441	Turk	Of course not, baby!
22442	Turk	And now....it's bat-killing time!
22443	Turk	Wahow! Good lord!
22444	J.D.'s Narration	Others can be torn apart by the loss of a common enemy.
22445	Dr. Cox	I hate you, Bob.
22446	Dr. Kelso	Same times a thousand, big guy.
22447	Dan	Well, goodnight, little bro.
22448	J.D.	Oh, goodnight, Dan. Sleep tight. There's a bus schedule underneath your pillow.
22449	J.D.'s Narration	And for Elliot and I...turns out all we needed was a little time.
22450	Elliot	'Night, J.D.
22451	J.D.	What was that for?
22452	J.D.'s Narration	The good news was this Elliot and Dan thing meant that I was back on the market!
22453	J.D.	Can I buy you a drink?
22454	Girl	No thanks.
22455	J.D.'s Narration	Yep! I'm back, baby!
22456	J.D.	More nuts, please.
22457	NEW_SCENE	NEW_SCENE
22458	Patient	Doctor's comin'!
22459	J.D.	What the...?
22460	Patient	Frank, you idiot. Your bed's down the hall!
22461	Frank	I know! I love you....
22462	Elliot	Ohh!
22463	J.D.	You ever get the feeling our patients pretend to be sicker when we're around?
22464	Elliot	Oh, yeah. You know Mrs. Wilson back there? She made her spleen pretend to rupture, and then she pretended to die.
22465	Elliot	Got me again, there, Mrs. Wilson!
22466	J.D.	You know, Elliot, since I broke your heart, I've held my tongue every time you've been a wiseacre. But now that you slept with my brother, we're even. So if you bring sarcasm my way, baby, prepare to be stung!
22467	Elliot	J.D.
22468	J.D.	So's your face.
22469	Elliot	That doesn't even make any sense.
22470	J.D.	"So's your face" always makes sense.
22471	Carla	J.D., that's stupid.
22472	J.D.	So's your face! I'm on fire! Helloooo!
22473	NEW_SCENE	NEW_SCENE
22474	Dr. Kelso	Perry, are you familiar with Sacred Heart's community service program?
22475	Dr. Cox	Bobby, lately I've noticed you don't listen to a single word people say, so my reply to your question is I think you're the world's biggest jackass and I look forward to your death.
22476	Dr. Kelso	Well, you must not be familiar with it because you're the only staff member not to have completed his 24-hour mandatory community service. Consider yourself suspended until you do! Oh, and I'm never dying.
22477	Dr. Cox	Oh, guh!
22478	NEW_SCENE	NEW_SCENE
22479	Molly	Crab claw.
22480	Elliot	Ow!
22481	Molly	Yeah, does it make you mad?
22482	Elliot	I don't know, it was kind of a
22483	Molly	Crab claw!
22484	Elliot	Ow! What are you doing!?
22485	Molly	I'm moving to Milwaukee for a psychiatric fellowship, and by pinching your arm I'm making you angry instead of feeling overwhelmed with sadness that I'm leaving.
22486	Elliot	You're leaving?
22487	Molly	Don't cry, you're gonna make me cry.
22488	Guy	They're here! Ignite the tractor beam!
22489	Molly	I should go, that's my 2 o'clock.
22490	Elliot	Oh....
22491	Turk	Hospital just lost its second-hottest employee.
22492	Carla	Don't think you can drool all over her just because you rank me number one.
22493	Turk	Baby, Nurse Tisdale's number one.
22494	Turk	You g you gotta be single to be on the list.
22495	Elliot	You actually rank the women of this hospital by their appearance?
22496	J.D.	Calm down, Twelve.
22497	Elliot	Yes, top twenty!
22498	J.D.	I don't know, Elliot. Molly and I really aren't that close.
22499	J.D.'s Narration	Okay, a lot happened between that moment and this one. I should explain.
22500	J.D.'s Narration	Elliot did end up throwing Molly a goodbye party.
22501	Molly	This is amazing, Elliot, thank you.
22502	Elliot	I also had a piñata made to look exactly like you, but I don't know what happened to it.
22503	Todd	Whoa, it's gettin' late. Big Dog wants some candy.
22504	Turk	Yes, baby, Molly is attractive. But she doesn't hold a candle to my Puerto Rican princess!
22505	Carla	For the last time, Turk: I'm Dominican.
22506	Girl	My nephew Ryan is so cute. He's six.
22507	J.D.'s Narration	I was content to lay low and flirt in the corner. See, the most important thing about hospital get-togethers is to make sure you don't do anything people will be talking about the next day.
22508	Doug	Wow, look, flaming shots!
22509	Girl	...goes through like the whole day that he's grown up! Oh my God, I love it.
22510	J.D.	Will you excuse me a moment?
22511	J.D.	AAAAGGGGHHHHH! PUT ME OUT! PUT ME OUT!
22512	Doug	All right! Stand back, everyone! I'll handle this!
22513	J.D.	OW! DOUG! WHY!? AAAGGGHHH!
22514	J.D.	AAAGGGHHH! The sinks are broken! The sinks are broken! Hot! Hot! Hot, hot, hot, hot!
22515	J.D.	So your nephew is six, huh? That's a crazy age!
22516	J.D.'s Narration	After the fire marshal closed down the bar, we took the party back to our place.
22517	Todd	Sorry I'm late. Player had a date. Anybody want some chocolate?
22518	J.D.'s Narration	Eventually things wound down. Some people went home....
22519	J.D.'s Narration	Some just went to bed....
22520	Carla	'Night.
22521	J.D.'s Narration	And that's how Molly and I ended up alone on the couch, watching that unbelievably romantic scene from '16 Candles'.
22522	'16 Candles Long Duk Dong	The Donger need food!
22523	J.D.'s Narration	No, not that one! This one.
22524	'16 Candles Jake	Happy birthday, Samantha.
22525	J.D.'s Narration	God bless Molly Ringwald. And this Molly. Ah, the hell with it! God bless Mollys everywhere!
22526	NEW_SCENE	NEW_SCENE
22527	Turk	Dude, now that I have adjusted your fuel valve, your scooter is going to fly!
22528	J.D.	Speaking of things that are fly, I made out with Molly last night. I know that was kind of a lame segue, but I've been with you all morning and you've yet to use the words "make" or "out."
22529	Molly	I hope it doesn't bother you.
22530	Elliot	Nah. How was it?
22531	Molly	Weird. His tongue was freezing.
22532	J.D.	I gave her the ol' ice tongue. It's easy to do, you just have to be really smooth.
22533	Molly	He kept running to the kitchen to put ice on his tongue.
22534	Elliot	Ugh, I always hated ice tongue. And sometimes his lips seemed so greasy.
22535	J.D.	I'm telling you, Turk. Olive oil.
22536	Turk	Dude, just because it's good on salad doesn't mean it's good on your lips.
22537	NEW_SCENE	NEW_SCENE
22538	Carla	I wuv your wittle outfit.
22539	Dr. Cox	Now listen, you: Riding in an ambulance takes care of my community service, so I'm doing two shifts back to back I'm gonna knock this whole thing out in a single day. Besides, how bad can it be?
22540	Denise	Howdy, partner! Name's Denise Lemon. Looks like we got ourselves a little ambu-date that's "ambulance" and "date" put together. I got a million of those!
22541	Carla	I am loving this!
22542	Denise	Hey, uh, hon, before you hop in there, could you do me a little favoroony and check the windshield wiper? I think I got something caught up there. Yeah.
22543	Dr. Cox	No problem. I got it.
22544	Denise	I always get the newbies with that one! Got you! You know it!
22545	Dr. Cox	When they strap me in the chair, please let them know the murder was just.
22546	NEW_SCENE	NEW_SCENE
22547	J.D.	Hey, Elliot, I was making out some prescription orders and speaking of making out
22548	Elliot	She already told me, J.D.
22549	J.D.	Oh, damn, I was afraid that was gonna get out. Does anybody else know that I totally made out with Molly? Up here!
22550	Elliot	Now that you made out with my best friend, that makes us not even again. So go get me some cotton balls and a toe separator mama needs a pedicure! Heh.
22551	J.D.	Elliot, once you're even, you can't just go back to being not even. That ain't new, girl!
22552	Elliot	Admit we're not even or I'll make you pay.
22553	J.D.	Heh, yeah, now that we're friends and there's no chance of us ever having sex again, there's really not a whole lot I "need" from you, okay? So g'head and give it your best shot.
22554	NEW_SCENE	NEW_SCENE
22555	Denise	Doctor, doctor, gimme the news I got a
22556	Dr. Cox	Yeah, I'm not a big car-singing kind of guy.
22557	Denise	Aww, "Bad case of loving you," Perr! Come on, where's the fun?
22558	Dr. Cox	You're saying you don't.
22559	Denise	Well, Perr, sometimes you do.
22560	Dr. Cox	Can't take my eyes off of him.
22561	Denise	I don't blame you, he's gorgeous! He looks just like his mama! I'm kidding!
22562	Dr. Cox	I like "strangle."
22563	NEW_SCENE	NEW_SCENE
22564	J.D.	There she is! Thanks, Juan!
22565	Molly	J.D., I have to tell you something.
22566	J.D.	Oh, no, did someone you know die from beer?
22567	Molly	No one can die from beer.
22568	Shinski	Hey, yo, J.D., toss me a beer, man.
22569	J.D.	Comin' at you, Shinski!
22570	J.D.	People can die from beer, Molly. Shinski didn't, but our friendship did.
22571	Molly	J.D., you just don't have that edgy mean streak that I'm attracted to.
22572	J.D.	You were saying?
22573	Turk	Dude, what the hell!?
22574	Turk	Oh, that's what's up. Go about your business!
22575	Molly	Look, I'm sorry, but I'm attracted to damaged, dysfunctional people, and you're just too normal.
22576	J.D.'s Thoughts	Sometimes all it takes is a slammin' hottie to make you dig down deep and discover who you really are.
22577	J.D.	My emotional journey began at five years old when I walked in on my parents having sex in a position my father would later playfully describe as "the jackhammer." I have a mentor that verbally abuses me every chance he gets, and no matter how much I try, I can't stop constantly narrating my own life.
22578	J.D.'s Narration	At that very moment, I feared I had divulged too much.
22579	J.D.	Molly, I'm narcissistic, I'm pessimistic, I'm obsessive, I'm insecure. And I am so afraid of intimacy that every one of my relationships is a journey of self-sabotage that inevitably ends in a black vacuum of shattered expectations and despair.
22580	Molly	Wow.
22581	NEW_SCENE	NEW_SCENE
22582	Dr. Cox	Boy, I tell you what, there, Jordan, I'm sure glad that shift is
22583	Denise	Perry! I was just telling Jordan here about that sneezing attack that I had this morning. Was it fourteen or fifteen sneezes?
22584	Jordan	Yes, Perry, was it fourteen or fifteen sneezes?
22585	Dr. Cox	What are you doing here, Denise?
22586	Denise	Well, I heard that you were doing back to back shifts, so I pulled a couple of strings so that we could get the old band back together!
22587	Jordan	Perry! You've always wanted to be in a band!
22588	Denise	Get out of town! I just came up with that band thing!
22589	Jordan	Get out of town, Perry!
22590	Dr. Cox	Heh!
22591	Denise	Well, laissez le bon temps roulez. Translation: Let the good times roll. See, that's what they say in New Orleans, The Big Easy. You know, that was my nickname in high school New Orleans. No, I'm just kidding, it was The Big Easy. I was a huge slut! I was, I did everybody.
22592	NEW_SCENE	NEW_SCENE
22593	Molly	Much better without the icy tongue.
22594	J.D.	I'll remember that.
22595	J.D.'s Thoughts	Why would she lie?
22596	J.D.	Should we get out of here?
22597	Molly	D'you think you can handle it?
22598	J.D.	No. But you won't know until after.
22599	Molly	You just need to clear it with one person first.
22600	J.D.	Just tell me who!
22601	Elliot	No.
22602	J.D.	That doesn't even make any sense!
22603	Elliot	So's your face!
22604	J.D.'s Thoughts	Dammit! Walked into that one!
22605	NEW_SCENE	NEW_SCENE
22606	J.D.'s Thoughts	The key here is to not seem desperate.
22607	J.D.	Please, Elliot! Please let me have sex! She's leaving tomorrow!
22608	Elliot	It's simple, J.D.: I'll give you the OK if you just admit we're not even.
22609	J.D.	I am sorry, but that is one thing that will never happen.
22610	J.D.	Fine, we're not even.
22611	Elliot	Thank you.
22612	J.D.	But Molly just left, so you have to call her at home!
22613	Elliot	I'm not gonna do that. But, I will write you a note.
22614	J.D.	Okay, Sasha, let's see what your new engine can do!
22615	NEW_SCENE	NEW_SCENE
22616	Denise	So, little Jack's a baseball fan, eh?
22617	Jordan	He's two and he can't talk yet.
22618	Denise	You know what you should do? You should get him some baseball cards! I got my son, Davey, a Ken Griffey Jr. card? Carries it with him wherever he goes. Never liked the gum, though. Gum's a weird word, isn't it? You know? Do you ever notice some words, you say 'em enough, they don't even sound like words anymore? Gum.... Gum. Gum. Gum! Gum, gum, gum, gum, gum, gum, gum, gum, gum, gum, gum, gum, gum, gum, gummmm. Gum gum gum...
22619	Dr. Cox	Oh, happy day. She's blown a fuse. Mm. I swear to God, Jordan, I can't do it again.
22620	Jordan	Perry, it's just one more shift. Just tune her out and she'll eventually leave you alone.
22621	Dr. Cox	Consider it done.
22622	Denise	...gum gum gum gum gum. Gum.
22623	NEW_SCENE	NEW_SCENE
22624	Doug	Aaaagghh! Relax! At most, you have a minor concussion. Now I just wanna check your pupils, okay?
22625	J.D.	Doug, that's for ears.
22626	Doug	Ears! Right! I'm not stupid!
22627	J.D.	Where are my clothes?
22628	Doug	I sent them to the dry cleaners!
22629	J.D.	Aw, Doug!
22630	NEW_SCENE	NEW_SCENE
22631	Janitor	You responsible for this head blood?
22632	J.D.	Look, here's the bottom line: I am currently in possession of a note that would give me permission to have sex with a very beautiful woman, but I have no way of getting to her apartment.
22633	Janitor	Then what are we waiting for. Get in.
22634	Janitor	Come on! Let's go! Go, go, go, go!
22635	J.D.	What are you doing!?
22636	Janitor	It's been four years. How do you not get how this works?
22637	Turk	Hello?
22638	J.D.	Turk, it's me!
22639	Turk	Hang on, I'm doing my diabetes test. Ninety eight, is that a good number?
22640	J.D.	Yes! It's good! You surgeons are idiots!
22641	Turk	Oh, I'm the idiot, huh? Well, guess what you were wrong about! Carla's Dominican!
22642	NEW_SCENE	NEW_SCENE
22643	Denise	All right, come on up, Perr! Let's get this show on the road!
22644	Dr. Cox	Yeah, I'm gonna go ahead and hang out back here, just kinda get acclimated with this area.
22645	Denise	Oh, okay.
22646	Dr. Cox	Sorry there, D., can't really hear you back here.
22647	Denise	Ohh. Message received!
22648	Denise	Hey, can you hear me now?
22649	NEW_SCENE	NEW_SCENE
22650	Turk	J.D.! We're over here!
22651	J.D.	COMING!
22652	Carla	I don't understand what the big deal is. It's just sex.
22653	Turk	It's not just sex. It's sex with Molly! Any guy would kill to have sex with Molly. Hell, I'd kill to have sex with Molly!
22654	Carla	That's it.
22655	Turk	Sorry, dude. Where were you?
22656	J.D.	I was treed by that coyote!
22657	Turk	You got your phone?
22658	J.D.	He took it.
22659	J.D.	I can't run in this gown, it's too loose!
22660	Turk	I can't run in these jeans, they're too constricting!
22661	Turk	Yeah, this is much better!
22662	J.D.	I agree, but my legs are cramping!
22663	Turk	You spent too much time crouching in that tree, didn't you!
22664	J.D.	I was kneeling on a nest!
22665	Turk	Just think of Molly, man!
22666	Molly	J.D., where are you? J.D.! Hurry!
22667	Turk	Now that's what I'm talkin' about!
22668	Denise	It's okay.
22669	Denise	Hey, Perr. I just saw an adorable interracial gay couple. Aw, just precious.
22670	Dr. Cox	Lookit, enough of the squawk-box, all right? And just keep your eye on the road, whatta you say?
22671	Denise	All right, no more squawk-box. But, Perr, don't sweat the roads. I know 'em like the back of my hand.
22672	Denise	Ohh, Perr...I think I'm hurt. Well, not badly hurt, just a tidbit. Ouch....
22673	NEW_SCENE	NEW_SCENE
22674	J.D.	Elliot, you gotta help me! We're in front of Molly's apartment, but her name isn't listed anymore.
22675	Elliot	It's either...4G or 5G. J.D., this is ridiculous, it's 4 o'clock in the morning. Even if you catch her, she's leaving for the airport in like ten minutes.
22676	J.D.	That's perfect! That'll leave us five minutes to cuddle!
22677	J.D.	Hi, is Molly here?
22678	Dr. Kelso	It's not my wife, is it, Debbie?
22679	J.D.	Sorry, wrong apartment.
22680	J.D.	Konichiwa.
22681	Turk	Dude, she's outside. She's about to get in the cab!
22682	J.D.	Oh my God. I'll never get down there before she leaves! This is the worst moment of my life.
22683	Turk	Or is it the greatest moment of your life?
22684	J.D.	You're right. Gimme that gown!
22685	Turk	Go get her, buddy!
22686	J.D.'s Thoughts	Hey, this isn't that scary. Uh-oh!
22687	J.D.	Molly!? Heey!
22688	NEW_SCENE	NEW_SCENE
22689	Dr. Cox	Sorry about your collarbone. Say! I've got a community service form here, would you sign it for me?
22690	Denise	Sure thing, Perr. So, you gonna come by and visit me later?
22691	Dr. Cox	Denise, that's not very likely. And here's why: All you do is talk, talk, talk talk, talk, talk, talk talk talk talk talk talk talk talk talk talk. And when you're not talking, I'm betting you're thinking about talking. I mean, can I ask you a personal question? Have you ever had a thought that you didn't immediately verbalize?
22692	Denise	Well, I don't know. That's a tough one, Perr.
22693	Dr. Cox	Uh-huh.
22694	Denise	Oh, look, the window's open again! You can see the moon!
22695	Dr. Cox	Oh my God. What happened in your life that made you so needy that you've got to fill every waking second by babbling on?
22696	Denise	Fine, don't visit. My son will come.
22697	Dr. Cox	And now we are right back on your son again. I'll be honest with you, I'm worried that I'm not going to be able to get your voice out of my head. It is a very real concern.
22698	EMT	Hey, did you leave anything in the ambulance?
22699	Dr. Cox	Only my will to live, why?
22700	EMT	Then I guess this is your partner's.
22701	As Perry looks at the card, Denise's words flood back to him	"See, now, I got my son a Ken Griffey Jr. card? Carries it with him wherever he goes. ... He's ten there. He'll always be that age to me. ... I wish I had more time with him, though."
22702	Dr. Cox	What happened to your son, Denise?
22703	Denise	He died in an accident.
22704	NEW_SCENE	NEW_SCENE
22705	Denise	Thanks a lot.
22706	NEW_SCENE	NEW_SCENE
22707	J.D.	Molly, I think you should stay. I'm off today, we'll have an amazing time, you can leave tomorrow.
22708	Molly	I'm not sure that's a good idea.
22709	J.D.	Well, maybe this'll change your mind.
22710	Turk	How's it going?
22711	J.D.	Pretty well. Nice landing.
22712	Turk	Thanks.
22713	Molly	J.D., I think this note's for you.
22714	J.D.'s Narration	I think the easiest way to lose something is to want it too badly.
22715	Molly	Take care.
22716	J.D.	NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!
22717	J.D.'s Narration	Of course, it doesn't help if your friend is a diabolical genius. Still, when you come across a person who's lost something that really matters, you have to answer the call.
22718	Denise	Ooh, he's just such a cutie pie! Look at that! Have you ever had cutie pie, Perry?
22719	Dr. Cox	No, 'course not.
22720	Denise	I like it à la mode.
22721	Dr. Cox	Okay.
22722	Denise	I'm kidding! I know it's not really pie! But I'll tell you, if it was really pie I would eat it up, I'd gobble it, because I love pie! Oh my God! You're my favorite!
22723	NEW_SCENE	NEW_SCENE
22724	NEW_SCENE	NEW_SCENE
22725	J.D.	I don't know why, but I feel like Turk and Carla are upset
22726	J.D	May I have a pancake please?
22727	J.D.	Okay, they're mad. I'm pretty sure it's because of my new girlfriend.
22728	J.D.	You know, the funniest thing happened
22729	Neena	I'm eating.
22730	J.D.	Sorry. I'm starvin'. Wish I hadn't left my wallet
22731	J.D.	Also, the sex could be a little impersonal.
22732	J.D.	So that's a no on cuddling?
22733	J.D.	Still, Turk and
22734	NEW_SCENE	NEW_SCENE
22735	Neena	Morning. I'll see you at the deposition. I'll try not to spank your
22736	J.D.	Bye! FYI, there was no spanking last night, okay?
22737	Carla	Really? Then this won't hurt.
22738	J.D.	Nope.
22739	Turk	Hit him again baby.
22740	J.D.	Why?
22741	J.D.	After spreading half a tube of what I thought was burn
22742	Elliot	What smells like Vagisil?
22743	J.D.	Nothing. How can I help you?
22744	Elliot	Remember how I thought Mr. Peterson's back pain was sacroiliitis and
22745	J.D.	Elliot, you should never use scalding hot coffee for a victory sip.
22746	Elliot	Oh yeah? Well you're ***so something something ***.
22747	J.D.	Over the past few months Eliot's come into her own as a
22748	Kelso	Attention staff: One of our hospital's board
22749	J.D.	Of course around here, everybody's looking to prove
22750	Kelso	Go.
22751	Elliot	So Craig, how's your grandmother doing?
22752	Craig	Oh, she's much better now, thanks. Turns out it was just
22753	Elliot	Thanks! Oh... Hmph.
22754	Carla	J.D., how could you do this to Turk? You two are so close that I
22755	J.D.	Where do we go?
22756	Turk	One time we went to Aspen.
22757	J.D.	Oh, I hope it was summer. I'm not that big a skier.
22758	Carla	Girls! I want an explanation.
22759	J.D.	Fine. Turk, tell her our code.
22760	Turk	If you haven't had sex in six
22761	Carla	Oh please, when you were single, you were never that desperate...
22762	Woman	Oh that was amazing.
22763	Turk	Yes, it was.
22764	Turk	We're all God's children in the dark.
22765	Carla	Christopher Duncan Turk, you tell him how you really feel, just like
22766	Turk	I want you to stop seeing her.
22767	J.D.	Fine. But I'm only ending it because friends come first.
22768	Carla	Plus, you already had sex with her.
22769	J.D.	Four a half times! Lata!
22770	Elliot	Jordan. You're on the board, what is the story on my patient Mr.
22771	Jordan	Well Stick, I'm going to warn you the same way I warn Perry every
22772	Elliot	That's disturbing in like... eight different ways.
22773	Cox	Barbie, the guy's a sexist pig. He's gonna eat you alive.
22774	Elliot	Look, I'm not the same doctor I was four years ago. I'm smarter, I'm
22775	Cox	Yeah yeah yeah yeah. Just skip the rest of your "I'll show you speech"
22776	Neena	So should we start this deposition, or do you boys just want to hand
22777	Mr. Corman	Big bag of money...
